,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,K_Means,Churn
1438,19.0,0,0,6.0,1,1,2.0,4.0,0,4,1,3.0,1,13.0,3.5,6.0,5.0,206.73000000000002,0,0
1439,5.0,1,2,12.0,1,1,2.0,3.0,2,2,2,2.0,0,16.0,3.5,5.0,7.0,150.1,0,0
1440,27.0,1,0,8.0,0,0,2.0,3.0,0,2,1,10.0,0,12.0,0.0,2.0,3.0,235.49,2,0
1441,10.0,1,2,9.0,4,0,2.0,3.0,2,2,1,1.0,0,21.0,0.0,1.0,2.0,149.99,3,0
1442,1.0,0,2,10.0,1,1,2.0,3.0,2,2,1,2.0,0,15.0,0.0,1.0,4.0,142.21,3,0
1443,30.0,1,2,16.0,1,1,2.0,3.0,1,2,2,1.0,0,13.0,0.0,2.0,8.0,238.72000000000003,2,0
1444,10.0,0,0,29.0,1,1,3.0,3.0,2,3,1,5.0,0,12.0,0.0,1.0,2.0,120.41999999999999,3,0
1445,10.0,1,1,12.0,4,1,3.0,3.0,3,4,1,5.0,1,22.0,0.0,1.0,2.0,120.72999999999999,3,1
1446,5.0,1,0,6.0,2,1,3.0,3.0,3,4,2,2.0,0,13.0,0.0,1.0,0.0,129.56,3,0
1447,10.0,0,0,12.0,2,0,3.0,4.0,3,0,2,2.0,1,18.0,0.0,1.0,0.0,129.26,3,1
1448,7.0,1,0,12.0,4,0,2.0,3.0,2,2,2,2.0,0,14.0,0.0,2.0,10.0,148.09,3,0
1449,10.0,0,0,8.0,2,1,3.0,4.0,2,0,1,6.0,0,14.0,1.0,1.0,0.0,151.63,3,0
1450,30.0,0,1,8.0,4,0,2.0,4.0,4,0,1,10.0,0,21.0,1.0,2.0,2.0,272.32625,2,0
1451,23.0,0,0,6.0,2,0,3.0,3.0,4,3,1,4.0,1,19.0,1.0,1.0,7.0,272.32625,2,0
1452,10.0,1,2,11.0,3,1,2.0,4.0,2,2,2,2.0,1,11.0,0.0,1.0,3.0,157.44,3,1
1453,10.0,1,0,13.0,1,1,3.0,4.0,3,0,1,2.0,0,11.0,0.0,2.0,1.0,128.89,3,0
1454,10.0,1,0,21.0,1,0,3.0,3.0,3,0,2,2.0,0,15.0,1.0,1.0,0.0,128.71,3,0
1455,24.0,0,0,6.0,1,0,1.0,4.0,0,4,2,4.0,0,20.0,3.5,6.0,8.0,174.84,0,0
1456,10.0,0,0,13.0,2,1,3.0,5.0,2,2,2,2.0,1,24.0,1.0,1.0,6.0,160.74,1,1
1457,27.0,0,1,32.0,4,0,1.0,1.5,1,0,2,3.0,1,12.0,1.0,4.0,4.0,272.32625,2,0
1458,10.0,1,0,24.0,2,1,3.0,3.0,3,2,1,1.0,0,12.0,0.0,1.0,2.0,127.74000000000001,3,0
1459,7.0,1,0,12.0,2,0,2.0,4.0,2,3,1,7.0,0,15.0,1.0,1.0,0.0,145.05,3,0
1460,10.0,1,2,9.0,2,1,2.0,3.0,0,0,2,3.0,0,12.0,0.0,1.0,3.0,174.28,3,0
1461,7.0,1,0,11.0,1,0,2.0,4.0,0,4,2,3.0,0,12.0,2.0,5.0,3.0,216.31,0,0
1462,9.0,0,2,17.0,0,0,3.0,3.0,0,0,1,1.0,0,14.0,0.0,2.0,8.0,197.38,2,0
1463,9.0,1,0,9.0,2,0,3.0,3.0,3,0,1,6.0,0,22.0,0.0,1.0,0.0,128.35,3,0
1464,16.0,0,2,32.0,2,1,3.0,3.0,1,0,1,2.0,1,12.0,1.0,4.0,12.0,269.59,2,0
1465,3.0,0,0,14.0,2,1,3.0,5.0,3,2,1,2.0,0,25.0,0.0,1.0,9.0,126.13,1,0
1466,6.0,0,2,28.0,3,1,3.0,3.0,2,3,1,1.0,0,13.0,0.0,1.0,7.0,161.46,3,0
1467,19.0,1,0,20.0,2,0,3.0,3.0,3,3,1,10.0,1,18.0,3.0,4.0,3.0,149.63,2,1
1468,24.0,1,0,12.0,2,1,2.0,3.0,4,2,2,8.0,0,15.0,3.5,6.0,14.5,272.32625,0,0
1469,10.0,1,2,12.0,2,1,3.0,5.0,2,2,1,5.0,1,18.0,0.0,6.0,7.0,161.72,1,1
1470,10.0,1,0,14.0,4,0,2.0,4.0,3,3,1,2.0,0,19.0,2.0,4.0,3.0,123.68,3,0
1471,20.0,1,0,29.0,1,0,3.0,3.0,0,0,1,2.0,0,12.0,3.5,6.0,6.0,203.12,0,1
1472,10.0,1,2,28.0,3,1,2.0,3.0,3,2,2,2.0,1,19.0,1.0,1.0,0.0,116.75,3,1
1473,10.0,1,0,14.0,0,1,3.0,3.0,3,0,1,1.0,0,14.0,2.0,2.0,1.0,125.22999999999999,3,0
1474,22.0,1,0,26.0,1,0,3.0,3.0,2,4,1,2.0,0,14.0,3.5,5.0,11.0,165.67,0,0
1475,16.0,0,0,34.0,1,0,3.0,1.5,3,2,2,5.0,0,12.0,0.0,1.0,2.0,147.39,3,0
1476,23.0,0,2,18.0,3,0,3.0,3.0,0,0,2,5.0,0,11.0,1.0,2.0,1.0,192.08,2,0
1477,10.0,1,2,26.0,2,0,3.0,5.0,2,2,1,4.0,1,11.0,0.0,2.0,2.0,145.59,1,1
1478,14.0,1,2,15.0,2,1,3.0,3.0,0,2,1,4.0,1,13.0,0.0,1.0,7.0,181.89,2,0
1479,10.0,1,1,31.0,2,0,3.0,3.0,3,2,1,2.0,0,23.0,2.0,5.0,7.0,129.42,0,0
1480,9.0,1,0,12.0,1,1,2.0,3.0,2,3,1,7.0,0,20.0,0.0,1.0,1.0,149.41,3,0
1481,14.0,0,0,14.0,2,1,2.0,5.0,0,0,2,3.0,0,15.0,1.0,1.0,3.0,206.5,2,1
1482,12.0,1,2,10.0,2,0,2.0,4.0,2,2,1,5.0,0,14.0,3.5,5.0,9.0,159.02,0,0
1483,10.0,1,2,34.0,2,1,2.0,4.0,2,2,1,3.0,0,18.0,1.0,2.0,2.0,186.39,3,0
1484,3.0,1,1,15.0,4,1,2.0,3.0,2,0,1,1.0,1,19.0,3.5,4.0,7.0,163.47,0,0
1485,10.0,1,0,15.0,1,0,2.0,3.0,3,4,2,8.0,0,22.0,1.0,1.0,4.0,142.0,3,1
1486,18.0,1,0,35.0,1,1,2.0,3.0,3,0,2,6.0,0,13.0,1.0,1.0,3.0,134.52,3,0
1487,11.0,1,0,9.0,0,0,2.0,3.0,2,2,2,4.0,1,20.0,2.0,2.0,2.0,143.17,3,0
1488,3.0,1,0,14.0,2,0,3.0,3.0,3,2,2,2.0,0,14.0,1.0,1.0,4.0,126.32,3,0
1489,5.0,0,2,15.0,1,1,2.0,5.0,2,0,1,1.0,0,17.0,0.0,1.0,7.0,146.68,3,0
1490,3.0,1,0,11.0,0,0,2.0,3.0,3,4,1,6.0,0,14.0,0.0,2.0,14.5,132.04,3,0
1491,3.0,1,0,8.0,1,1,3.0,4.0,3,0,2,1.0,0,13.0,0.0,1.0,2.0,127.19999999999999,3,0
1492,14.0,0,0,16.0,2,1,3.0,4.0,1,4,1,5.0,0,13.0,1.0,6.0,7.0,271.81,2,0
1493,10.0,1,0,15.0,2,1,3.0,3.0,3,4,1,3.0,0,21.0,0.0,1.0,4.0,122.38,3,0
1494,10.0,1,0,9.0,1,0,3.0,3.0,3,3,2,2.0,0,14.0,1.0,1.0,0.0,114.83000000000001,3,0
1495,13.0,0,0,32.0,1,0,2.0,3.0,2,3,1,2.0,0,11.0,0.0,2.0,13.0,156.05,3,0
1496,8.0,1,2,6.0,3,1,3.0,3.0,0,3,1,2.0,0,13.0,0.0,1.0,6.0,172.95,3,0
1497,10.0,1,2,12.0,3,1,2.0,3.0,2,2,1,3.0,1,20.0,0.0,4.0,5.0,123.06,3,0
1498,18.0,1,0,14.0,2,1,2.0,3.0,2,3,1,9.0,0,18.0,1.0,1.0,14.5,123.47999999999999,3,0
1499,5.0,0,2,14.0,3,0,2.0,3.0,0,0,2,2.0,0,14.0,2.0,3.0,7.0,189.98,0,0
1500,2.0,0,0,6.0,0,1,2.0,3.0,2,2,1,2.0,0,13.0,0.0,1.0,9.0,143.19,3,0
1501,24.0,1,0,13.0,1,1,2.0,4.0,2,2,1,3.0,0,17.0,1.0,1.0,0.0,161.32,3,0
1502,30.0,1,0,15.0,1,0,3.0,4.0,3,3,1,5.0,1,20.0,1.0,1.0,0.0,133.46,3,0
1503,13.0,1,2,10.0,3,1,3.0,4.0,0,0,1,8.0,0,11.0,1.0,2.0,11.0,208.55,2,0
1504,10.0,0,2,8.0,3,0,3.0,3.0,3,2,1,7.0,0,18.0,0.0,1.0,2.0,122.31,3,0
1505,10.0,1,0,14.0,1,1,3.0,3.0,3,0,1,2.0,0,24.0,2.0,2.0,2.0,123.22999999999999,3,0
1506,10.0,0,0,15.0,1,1,2.0,3.0,3,3,1,7.0,0,18.0,2.0,2.0,2.0,120.24000000000001,3,0
1507,1.0,1,0,27.0,1,1,3.0,3.0,3,0,1,2.0,0,11.0,0.0,1.0,2.0,127.13,3,0
1508,30.0,1,0,30.0,2,1,2.0,1.5,0,0,1,4.0,1,16.0,1.0,1.0,4.0,194.39,2,0
1509,10.0,0,0,14.0,1,1,3.0,4.0,3,2,1,2.0,1,15.0,0.0,1.0,1.0,125.66,3,0
1510,23.0,1,0,17.0,2,0,2.0,3.0,4,3,2,4.0,0,15.0,0.0,4.0,4.0,272.32625,2,0
1511,14.0,1,0,14.0,2,1,2.0,3.0,3,2,1,5.0,0,12.0,1.0,1.0,8.0,124.50999999999999,3,0
1512,3.0,1,2,11.0,2,0,2.0,3.0,0,0,1,3.0,0,12.0,1.0,6.0,4.0,194.19,0,0
1513,11.0,1,2,6.0,2,0,2.0,4.0,2,0,2,5.0,0,22.0,0.0,1.0,7.0,186.86,3,0
1514,5.0,1,0,12.0,2,1,3.0,3.0,3,2,2,4.0,0,20.0,0.0,1.0,4.0,130.38,3,0
1515,10.0,1,0,23.0,0,1,3.0,3.0,3,3,1,1.0,1,16.0,0.0,1.0,1.0,130.58,3,0
1516,10.0,0,2,14.0,0,0,3.0,5.0,3,4,2,1.0,0,21.0,1.0,1.0,0.0,123.25,1,1
1517,10.0,0,0,9.0,1,1,1.0,3.0,3,3,2,5.0,0,12.0,2.0,6.0,2.0,120.88,3,0
1518,3.0,0,0,15.0,1,1,3.0,3.0,2,4,1,2.0,0,11.0,3.5,6.0,10.0,130.72,0,0
1519,18.0,1,2,10.0,2,0,1.0,3.0,2,4,1,5.0,1,11.0,0.0,1.0,3.0,150.06,3,0
1520,29.0,1,0,14.0,2,0,3.0,3.0,3,4,1,5.0,1,18.0,2.0,2.0,2.0,142.57,2,0
1521,6.0,1,0,14.0,2,1,2.0,3.0,3,0,2,1.0,0,14.0,1.0,1.0,2.0,125.0,3,0
1522,10.0,1,0,8.0,2,1,2.0,4.0,3,0,2,2.0,0,22.0,1.0,1.0,0.0,111.02000000000001,3,1
1523,19.0,1,2,6.0,3,0,3.0,3.0,0,4,1,2.0,0,25.0,3.5,6.0,7.0,204.53,0,0
1524,10.0,1,0,15.0,2,0,3.0,3.0,3,0,2,2.0,0,12.0,1.0,2.0,1.0,122.88,3,0
1525,4.0,1,0,18.0,1,0,3.0,3.0,3,0,1,9.0,1,23.0,1.0,1.0,2.0,139.29,1,0
1526,10.0,1,0,33.0,1,0,3.0,3.0,3,3,2,3.0,0,15.0,0.0,1.0,2.0,123.11000000000001,3,0
1527,4.0,1,2,26.0,3,0,3.0,3.0,3,3,2,2.0,1,22.0,0.0,1.0,2.0,131.4,3,1
1528,23.0,1,0,6.0,1,1,2.0,4.0,3,2,1,3.0,0,15.0,1.0,1.0,2.0,136.9,3,0
1529,26.0,1,0,19.0,1,0,2.0,1.5,2,4,1,2.0,0,11.0,1.0,1.0,3.0,144.5,3,0
1530,6.0,1,0,20.0,1,0,3.0,3.0,3,3,1,2.0,0,13.0,1.0,1.0,6.0,127.56,3,0
1531,13.0,1,0,10.0,1,0,2.0,3.0,4,2,1,2.0,0,14.0,1.0,6.0,9.0,272.32625,0,0
1532,28.0,1,0,20.0,1,1,3.0,1.5,4,3,2,9.0,0,11.0,1.0,2.0,14.5,272.32625,2,0
1533,7.0,0,0,8.0,2,1,2.0,4.0,2,2,1,2.0,0,17.0,0.0,1.0,9.0,195.47,3,0
1534,24.0,1,0,9.0,1,0,3.0,3.0,1,3,2,4.0,0,18.0,1.0,2.0,0.0,237.33999999999997,2,0
1535,25.0,1,0,6.0,2,1,3.0,4.0,4,2,1,1.0,0,15.0,3.5,6.0,9.0,272.32625,0,0
1536,10.0,1,0,15.0,1,0,4.0,3.0,3,3,2,2.0,0,16.0,0.0,1.0,3.0,122.78999999999999,3,0
1537,10.0,1,0,29.0,2,1,2.0,4.0,2,2,1,4.0,1,13.0,1.0,1.0,1.0,159.16,3,1
1538,10.0,0,0,13.0,1,1,2.0,1.5,3,0,1,5.0,0,14.0,1.0,2.0,2.0,120.88999999999999,3,0
1539,18.0,0,0,8.0,1,1,3.0,4.0,1,0,1,10.0,0,23.0,1.0,6.0,8.0,267.92,2,0
1540,10.0,1,0,27.0,2,1,3.0,1.5,3,4,1,2.0,1,12.0,1.0,1.0,7.0,135.64,3,0
1541,8.0,0,0,8.0,1,0,2.0,3.0,2,3,2,6.0,0,11.0,0.0,1.0,2.0,144.25,3,0
1542,15.0,0,0,27.0,1,0,2.0,3.0,2,2,1,3.0,0,16.0,0.0,1.0,2.0,152.65,3,0
1543,11.0,1,0,8.0,2,1,2.0,3.0,2,2,1,10.0,0,14.0,1.0,1.0,0.0,165.53,3,0
1544,11.0,1,0,35.0,0,1,2.0,3.0,2,0,1,4.0,0,18.0,0.0,1.0,7.0,162.61,3,0
1545,10.0,0,0,6.0,0,1,2.0,4.0,2,4,1,6.0,0,19.0,2.0,2.0,0.0,142.98,3,0
1546,22.0,0,0,24.0,2,1,3.0,3.0,2,0,1,2.0,1,15.0,0.0,1.0,7.0,168.04,3,0
1547,7.0,0,0,16.0,1,1,2.0,3.0,3,2,1,2.0,1,17.0,2.0,2.0,0.0,138.15,3,0
1548,13.0,1,0,25.0,1,1,3.0,3.0,2,0,1,9.0,1,15.0,3.0,3.0,7.0,127.41,0,0
1549,1.0,1,0,35.0,1,1,3.0,3.0,2,4,1,8.0,1,19.0,1.0,1.0,0.0,166.73,1,1
1550,10.0,1,2,33.0,3,0,2.0,3.0,0,0,1,2.0,0,22.0,0.0,1.0,9.0,176.39,3,1
1551,10.0,1,0,14.0,2,1,2.0,1.5,3,3,1,2.0,1,16.0,2.0,2.0,2.0,123.28,3,0
1552,10.0,0,0,24.0,1,0,3.0,3.0,3,0,2,2.0,0,13.0,0.0,1.0,7.0,121.53,3,0
1553,13.0,0,0,15.0,2,1,3.0,4.0,2,0,1,10.0,0,14.0,0.0,1.0,2.0,148.76,3,0
1554,19.0,1,0,6.0,1,1,3.0,3.0,0,4,1,8.0,0,16.0,0.0,1.0,3.0,193.96,2,0
1555,10.0,1,2,10.0,1,1,2.0,5.0,0,0,1,2.0,0,11.0,3.5,6.0,8.0,204.0,0,1
1556,3.0,0,0,6.0,2,1,2.0,4.0,0,2,2,2.0,0,22.0,3.5,5.0,8.0,184.74,0,0
1557,10.0,0,2,26.0,2,0,2.0,3.0,2,2,2,2.0,0,14.0,1.0,1.0,7.0,199.81,3,0
1558,24.0,1,0,14.0,2,1,2.0,4.0,0,3,1,6.0,0,16.0,2.0,4.0,3.0,224.89999999999998,2,0
1559,10.0,1,0,14.0,0,0,2.0,3.0,3,4,2,6.0,1,11.0,0.0,1.0,4.0,126.57,3,1
1560,14.0,1,2,12.0,2,0,3.0,3.0,0,0,2,4.0,1,18.0,0.0,2.0,0.0,235.91000000000003,2,0
1561,10.0,0,2,32.0,3,0,2.0,4.0,2,4,2,6.0,0,15.0,1.0,1.0,1.0,166.96,3,1
1562,10.0,1,0,6.0,0,1,2.0,3.0,3,2,2,1.0,0,14.0,0.0,1.0,5.0,120.58000000000001,3,1
1563,18.0,0,2,12.0,1,0,2.0,4.0,0,0,2,7.0,0,12.0,3.5,6.0,8.0,188.65,0,0
1564,27.0,1,2,9.0,3,0,2.0,3.0,2,4,1,3.0,0,14.0,1.0,1.0,5.0,159.4,3,0
1565,9.0,1,0,11.0,2,1,3.0,3.0,2,3,2,9.0,0,16.0,2.0,3.0,7.0,159.14,1,0
1566,6.0,1,0,14.0,1,0,2.0,4.0,3,3,1,7.0,0,21.0,0.0,1.0,1.0,126.22,3,0
1567,10.0,0,0,17.0,4,1,2.0,3.0,0,0,1,2.0,1,14.0,1.0,1.0,3.0,221.85000000000002,3,0
1568,11.0,1,2,9.0,2,1,3.0,3.0,0,2,1,1.0,0,12.0,1.0,5.0,13.0,206.08999999999997,0,0
1569,4.0,0,0,6.0,1,1,2.0,5.0,2,2,1,1.0,0,12.0,0.0,1.0,4.0,143.45,3,0
1570,10.0,1,0,9.0,2,1,3.0,4.0,3,0,1,4.0,0,17.0,0.0,1.0,0.0,121.77000000000001,3,0
1571,10.0,0,2,10.0,3,1,3.0,3.0,3,0,1,5.0,0,17.0,3.0,5.0,8.0,127.93,0,0
1572,2.0,0,2,6.0,1,0,2.0,3.0,0,0,1,2.0,0,14.0,3.5,4.0,1.0,179.18,0,0
1573,8.0,0,2,6.0,3,0,3.0,3.0,0,2,2,2.0,0,14.0,1.0,1.0,8.0,187.89,3,0
1574,10.0,1,0,14.0,1,1,2.0,4.0,3,0,2,2.0,1,13.0,0.0,1.0,1.0,123.88999999999999,3,1
1575,25.0,1,0,8.0,2,0,2.0,4.0,3,0,2,8.0,0,15.0,2.0,2.0,2.0,132.12,3,0
1576,15.0,1,0,10.0,0,1,2.0,3.0,4,0,1,2.0,0,15.0,0.0,6.0,14.5,272.32625,0,0
1577,10.0,1,1,12.0,1,1,2.0,3.0,3,2,1,9.0,0,17.0,0.0,2.0,2.0,122.66999999999999,3,0
1578,23.0,1,2,6.0,1,0,3.0,3.0,4,0,1,4.0,0,15.0,1.0,1.0,6.0,272.32625,2,0
1579,10.0,1,0,14.0,1,1,2.0,3.0,3,0,1,6.0,1,13.0,1.0,1.0,4.0,124.36000000000001,3,1
1580,16.0,1,2,22.0,3,0,3.0,3.0,1,0,1,6.0,1,22.0,0.0,2.0,9.0,260.64,2,0
1581,10.0,1,0,8.0,2,0,3.0,3.0,3,4,1,8.0,0,20.0,1.0,1.0,7.0,127.07,3,1
1582,25.0,0,2,8.0,2,1,3.0,4.0,4,2,2,2.0,1,18.0,1.0,6.0,12.0,272.32625,0,0
1583,5.0,1,2,10.0,2,0,2.0,3.0,3,3,1,3.0,0,11.0,1.0,1.0,2.0,139.31,3,0
1584,10.0,1,0,6.0,2,1,3.0,4.0,3,2,2,1.0,1,14.0,0.0,1.0,2.0,137.3,3,1
1585,10.0,1,0,6.0,1,0,3.0,3.0,3,2,1,8.0,0,14.0,1.0,1.0,2.0,122.32,3,0
1586,5.0,0,2,32.0,3,1,3.0,3.0,2,0,1,1.0,0,18.0,2.0,2.0,2.0,144.65,1,0
1587,14.0,1,0,25.0,2,1,3.0,3.0,2,4,1,3.0,0,16.0,0.0,1.0,0.0,130.72,3,0
1588,13.0,1,0,30.0,0,1,3.0,3.0,2,0,1,2.0,0,17.0,2.0,4.0,7.0,133.19,0,0
1589,18.0,1,0,6.0,4,1,3.0,1.5,4,0,1,1.0,0,15.0,1.0,1.0,7.0,272.32625,3,0
1590,4.0,0,0,9.0,1,1,3.0,3.0,0,2,1,10.0,0,12.0,2.0,2.0,2.0,236.75,2,0
1591,6.0,1,0,11.0,2,0,3.0,4.0,3,0,1,2.0,0,13.0,0.0,1.0,2.0,129.11,3,0
1592,7.0,1,0,8.0,2,1,2.0,4.0,2,4,1,7.0,0,13.0,0.0,5.0,9.0,159.57,3,0
1593,10.0,1,0,6.0,1,0,2.0,4.0,3,4,1,3.0,0,14.0,0.0,1.0,2.0,139.2,3,0
1594,18.0,0,0,13.0,2,1,3.0,1.5,2,2,1,5.0,0,17.0,1.0,1.0,2.0,164.34,3,0
1595,10.0,0,0,16.0,1,1,3.0,3.0,0,2,1,7.0,0,11.0,0.0,1.0,0.0,200.48,2,1
1596,12.0,0,0,8.0,0,0,3.0,3.0,0,2,2,1.0,0,25.0,3.5,6.0,3.0,209.38,0,0
1597,2.0,1,0,14.0,2,1,2.0,3.0,3,0,2,2.0,0,19.0,1.0,1.0,5.0,123.4,3,0
1598,15.0,1,0,23.0,2,0,2.0,1.5,2,4,2,4.0,1,13.0,1.0,1.0,2.0,165.45,3,0
1599,2.0,1,2,26.0,3,1,2.0,3.0,2,0,1,3.0,0,14.0,1.0,1.0,2.0,169.31,3,0
1600,10.0,1,0,6.0,2,0,3.0,3.0,2,2,1,1.0,0,12.0,1.0,1.0,2.0,148.98,3,0
1601,15.0,1,0,14.0,1,0,2.0,4.0,3,4,1,1.0,1,11.0,3.5,6.0,8.0,125.93,0,0
1602,13.0,1,0,8.0,1,1,2.0,3.0,4,2,1,1.0,0,15.0,3.0,3.0,9.0,272.32625,0,0
1603,24.0,1,0,6.0,2,1,3.0,3.0,3,0,1,2.0,0,11.0,1.0,1.0,0.0,127.22999999999999,3,0
1604,10.0,0,0,35.0,1,1,3.0,4.0,3,3,2,1.0,0,11.0,0.0,1.0,4.0,134.79,3,1
1605,5.0,0,0,13.0,2,1,3.0,1.5,3,3,1,2.0,0,20.0,0.0,1.0,3.0,127.94,3,0
1606,11.0,0,2,8.0,2,1,2.0,4.0,2,0,1,4.0,0,18.0,1.0,6.0,5.0,152.49,0,0
1607,10.0,1,0,8.0,0,1,2.0,4.0,2,4,2,5.0,0,13.0,0.0,1.0,4.0,121.75999999999999,3,0
1608,19.0,1,2,8.0,0,0,3.0,5.0,1,3,1,4.0,1,12.0,1.0,6.0,7.0,268.72,2,0
1609,10.0,1,0,8.0,2,1,3.0,3.0,3,2,2,3.0,0,11.0,0.0,1.0,0.0,134.85,3,1
1610,2.0,1,2,8.0,1,1,3.0,4.0,2,3,1,3.0,0,19.0,1.0,1.0,0.0,166.44,1,0
1611,4.0,1,0,29.0,1,1,3.0,4.0,2,0,1,1.0,0,21.0,0.0,6.0,8.0,155.82,0,0
1612,10.0,0,0,11.0,2,1,2.0,1.5,2,4,1,2.0,0,12.0,1.0,1.0,5.0,140.0,3,0
1613,18.0,1,0,26.0,1,1,3.0,3.0,1,0,1,1.0,1,14.0,2.0,2.0,10.0,234.95999999999998,2,0
1614,9.0,1,0,12.0,2,1,2.0,3.0,3,0,1,1.0,0,11.0,1.0,6.0,11.0,132.1,0,0
1615,28.0,1,0,6.0,1,1,2.0,3.0,4,4,2,1.0,1,14.0,1.0,4.0,13.0,272.32625,2,0
1616,10.0,0,0,35.0,2,1,2.0,3.0,0,3,1,2.0,1,12.0,3.5,6.0,3.0,218.49,0,1
1617,10.0,1,0,15.0,1,1,3.0,3.0,3,0,1,2.0,0,23.0,1.0,1.0,4.0,120.69999999999999,3,0
1618,10.0,1,2,12.0,1,1,3.0,3.0,2,0,1,5.0,0,14.0,1.0,1.0,1.0,165.02,3,0
1619,10.0,1,0,9.0,1,1,3.0,4.0,3,2,2,2.0,0,17.0,1.0,1.0,0.0,132.3,3,0
1620,10.0,0,0,6.0,1,0,3.0,3.0,0,0,1,3.0,1,18.0,0.0,2.0,2.0,236.02999999999997,2,0
1621,8.0,1,0,28.0,2,0,3.0,1.5,0,3,1,8.0,0,18.0,3.5,6.0,3.0,219.95999999999998,0,0
1622,11.0,1,2,13.0,1,0,2.0,1.5,2,4,1,2.0,1,24.0,3.5,6.0,7.0,156.05,0,0
1623,10.0,0,0,6.0,2,0,2.0,3.0,2,3,1,2.0,0,20.0,1.0,1.0,4.0,163.97,3,0
1624,23.0,1,0,10.0,2,1,3.0,3.0,4,3,1,4.0,0,14.0,1.0,1.0,6.0,272.32625,2,0
1625,26.0,1,0,9.0,1,1,2.0,3.0,1,2,1,4.0,1,16.0,1.0,1.0,3.0,272.32625,2,0
1626,15.0,1,2,6.0,2,1,1.0,3.0,2,2,1,2.0,0,25.0,3.5,6.0,6.0,149.07,0,0
1627,2.0,0,2,8.0,2,1,2.0,3.0,2,0,2,2.0,0,18.0,0.0,1.0,9.0,145.54,3,0
1628,28.0,1,0,26.0,0,1,2.0,3.0,2,0,1,4.0,1,19.0,0.0,1.0,8.0,154.15,3,0
1629,10.0,0,0,17.0,1,1,2.0,3.0,2,4,1,2.0,1,13.0,1.0,3.0,3.0,147.41,3,0
1630,10.0,1,0,6.0,2,0,2.0,3.0,3,0,2,2.0,0,12.0,1.0,5.0,7.0,121.15,3,0
1631,7.0,0,0,30.0,2,1,3.0,3.0,3,2,1,4.0,1,22.0,0.0,1.0,0.0,131.61,3,1
1632,11.0,1,0,29.0,2,1,2.0,3.0,2,0,1,10.0,0,14.0,0.0,1.0,2.0,157.45,3,0
1633,10.0,1,0,14.0,1,1,2.0,3.0,3,3,1,3.0,1,13.0,1.0,1.0,2.0,123.72999999999999,3,1
1634,1.0,1,0,14.0,2,0,3.0,3.0,3,0,2,2.0,0,21.0,1.0,1.0,2.0,133.1,3,0
1635,22.0,0,0,16.0,2,0,2.0,3.0,4,4,2,10.0,1,11.0,1.0,1.0,2.0,272.32625,2,0
1636,9.0,1,0,9.0,0,1,1.0,3.0,2,3,2,5.0,0,12.0,2.0,6.0,7.0,144.85,0,0
1637,4.0,0,2,11.0,3,0,3.0,3.0,3,3,1,2.0,0,11.0,0.0,2.0,2.0,127.88999999999999,3,0
1638,10.0,1,2,10.0,3,1,2.0,4.0,2,0,2,2.0,1,12.0,3.5,6.0,4.0,158.28,0,1
1639,10.0,0,0,14.0,1,1,2.0,3.0,3,0,1,2.0,1,12.0,0.0,1.0,2.0,123.25999999999999,3,0
1640,15.0,0,2,32.0,3,0,3.0,3.0,1,3,1,6.0,0,14.0,3.0,2.0,8.0,235.25,2,0
1641,10.0,1,0,9.0,2,1,2.0,3.0,3,2,2,2.0,0,13.0,1.0,1.0,0.0,114.19999999999999,3,1
1642,8.0,1,2,22.0,3,1,3.0,3.0,0,3,1,1.0,0,15.0,3.0,6.0,9.0,180.2,0,0
1643,9.0,0,0,24.0,2,1,2.0,1.5,3,0,1,5.0,0,18.0,1.0,1.0,0.0,136.88,3,0
1644,24.0,1,0,8.0,1,1,2.0,5.0,2,3,1,6.0,0,18.0,0.0,1.0,2.0,154.82,3,0
1645,14.0,1,2,8.0,2,1,2.0,3.0,1,3,2,2.0,0,19.0,1.0,2.0,4.0,260.15,2,0
1646,10.0,1,2,16.0,1,0,3.0,4.0,3,2,2,2.0,0,12.0,0.0,1.0,0.0,112.0,3,0
1647,1.0,1,0,22.0,1,1,3.0,1.5,2,4,2,1.0,0,19.0,0.0,1.0,7.0,156.61,3,0
1648,4.0,1,2,13.0,0,1,3.0,1.5,2,0,1,5.0,0,11.0,3.0,6.0,7.0,169.29,0,0
1649,12.0,1,0,6.0,1,1,2.0,1.5,0,0,1,1.0,0,17.0,1.0,3.0,7.0,196.13,3,0
1650,9.0,0,0,30.0,2,0,2.0,3.0,2,3,1,8.0,0,15.0,1.0,1.0,8.0,156.74,3,0
1651,5.0,1,2,13.0,2,1,3.0,4.0,2,2,1,2.0,0,14.0,3.0,4.0,8.0,154.84,0,0
1652,11.0,1,0,31.0,2,0,2.0,4.0,0,3,1,4.0,0,17.0,0.0,1.0,3.0,220.61,2,0
1653,30.0,0,0,6.0,2,1,2.0,5.0,2,2,1,3.0,1,13.0,1.0,1.0,2.0,156.6,3,0
1654,4.0,1,0,11.0,0,1,2.0,3.0,3,0,1,1.0,1,12.0,1.0,1.0,3.0,148.21,3,0
